id,nombre,direccion,telefono,correo,sitio_web,id_tipo,id_ubicacion
894,NEWAY TOURS,1RA CALLE PONIENTE 6-B1,34337604,newaytoursguate@gmail.com,,1,26
895,NOMADAS TOURS,7A AVENIDA NORTE NO. 58,54987933,nomadastours@gmail.com,nomadastours.jimdo.com,1,26
896,OLD TOWN,5A. AVENIDA SUR 12 C,41758471,conta@adventureguatemala.com,www.adventureguatenala.com,1,26
897,ONVISA GUATEMALA,4 CALLE PONIENTE 8-B,61559728,onvisaguatemala@yahoo.com,facebook onvisa,1,26
898,OPERADORA DE TURISMO MAYACH EXPEDITIONS,7A. AVENIDA NORTE NO. 22,18876184,mayachexpeditions@hotmail.com,,3,26
899,PABLOS TOURS,3A.CALLE PONIENTE NUMERO 25,76255362,juanpabloarcon15@gmail.com,,1,26
900,PACHAMAMA TOURS,ANTIGUA-00 CALLE SAN LUQUITAS CASA 5,27956510,info@pachamamatours.or,pachamamatours.org,1,26
901,PACHAMAMA TOURS,ANTIGUA -001 CALLE PONIENTE CASA 22 APTO A,64282735,info@pachamamatours.org,pachamamatours.org,1,26
902,PARAISO GUATEMALA TRAVEL AGENCY,CALLE ANCHA 62 A,22052669,paraisoguate@gmail.com,,3,26
903,PASEOS DE ANTIGUA,4A. CALLE ORIENTE NUMERO 45,90165786,,,1,26
904,PLANNING GUATEMALA,"5A. AVENIDA NORTE CASA NO. 39 FINAL CALLE DEL ARCO, GALERIA LA MERCED",77417849,celestemurcia87@gmail.com,www.planningguatemala.com,3,26
905,Q´ANIL TRAVEL Y TOUR,5 CALLE PONIENTE 19,19090286,qaniltravelytour@gmail.com,,1,26
906,QUETZALI TRAVEL AGENCY,4 CALLE PONIENTE NO. 19,25498685,quetzalitravelagency@yahoo.com,,3,26
907,RAINBOW TRAVEL CENTER,7A. AVENIDA SUR NO. 8,12623088,info@rainbowtravelcenter.com,www.rainbowtravelcenter.com,1,26
908,RAINFOREST CORHEQUI,TERCERA CALLE ORIENTE 39 A,16878351,info@rainforestguate.com,www.rainforestguate.com,3,26
909,RECORRIDOS ANTIGUA,4A. AV. NORTE # 25,33937663,elizbell@guate.net,,1,26
910,RELIANCE TRAVEL,1A. CALLE PONIENTE #10,74568237,reliance.tours@hotmail.com,,1,26
911,REUXTREME REUXTOURS 2,2 CALLE ORIENTE NO. 4 APARTAMENTO B,46158700,sales@graylineguatemala.com,graylineguatemala.travel,1,26
912,SAFETOURSGUATEMALA.COM,COLONIA VILLA REAL 1-B,23329637,fihs_25@hotmail.com,,1,26
913,SAILFISH OASIS,CASA NO. 7 RESIDENCIALES JARDINES DE ANTIGUA CONDOMINIO LA ENCANTADA,83145813,sofiasantizom@yahoo.com,,1,26
914,SERVICIOS TURISTICOS CENTROAMERICANA,4 CALLE PONIENTE # 38 F,93543528,,,3,26
915,SERVICIOS TURISTICOS SAN VICENTE,6 AVENIDA SUR # 6,34693861,,,1,26
916,SHALOM TRAVEL AGENCY,"1 CALLE PONIENTE NO. 24 ""A""",12630517,shalomtravelcenter@yahoo.com,,1,26
917,SIMOON RENTALS AND TOURS,6 AVENIDA NORTE CASA 60,70656736,info@simoonsa.com,www.simonsa.com,1,26
918,SIN FRONTERAS VIAJES Y TURISMO,RESIDENCIALES JARDINES DE ANTIGUA CASA 7 CONDOMINIO CAPUCHINAS,97947586,sinfront@sinfront.com,www.sinfront.com,1,26
919,SIN FRONTERAS VIAJES Y TURISMO,3A. AVENIDA SUR NO. 1-A,88571514,sinfront@sinfront.com,www.sinfront.com,3,26
920,SIN LIMITES TRAVEL,7A. AVENIDA NORTE NO. 44,98134017,sinlimites_travel@hotmail.com,sinlimitestravel.es.tl,1,26
921,SIN LIMITES TRAVEL,3A CALLE PONIENTE NO.19 A LOTIFICACIÓN COFIÑO,55109848,sinlimites_travel@hotmail.com,www.sinlimitestravelguatemala.com,1,26
922,ST GUATEMALA TRAVEL,1A. CALLE ORIENTE #20,92315618,info@sttravelguatemala.com,www.sttravelguatemala.com,1,26
923,SUNRISE TRAVEL ANTIGUA,6A. AVENIDA NORTE NO. 35,99625727,sunrisetravelantigua@hotmail.com,,1,26
924,SUNSHINE TOUR AND TRAVEL,"9 CALLE PONIENTE, CARRETERA A CIUDAD VIEJA",55880151,contabilidadaacovagt.com,,1,26
925,TAMARINDO TOURS,7 AVENIDA NORTE 60,99503206,tamarindo.guesthouse@gmail.com,,1,26
926,TERRA GUATEMALA,"CALLEJON PRINCIPAL, LOTE #1 CASA #7 BARRIO DE ANTONELLI SAN BARTOLOME BECERRA",78405873,gerencia@terra-guatemala.com,www.terra-guatemala.com,5,26
927,TESTIMONIAL TOURS AND TRAVEL,1 AVENIDA SUR 4-C,57758623,info@testimonialstours.com,www.testimonialtours.com fb/ testimonial tours guatemala,1,26
928,"THE HEART OF TRAVEL"", (CORAZON DEL VIAJE)","LOTE 2, MANZANA B RESIDENCIAL SAN PEDRO EL ALTO SAN PEDRO LAS HUERTAS",84259428,chelsea@theheartoftravel.org,,1,26
929,TOUR OPERADORA DOÑA BEATRIZ,"LAS GRAVILEAS, CALLE DE LOS DUELOS PALACIO DE DOÑA BEATRIZ",91892883,info@palaciodedoñabeatrizantigua.com,,1,26
930,TOUR Y ARTESANIAS PALASAN,6 AVENIDA NORTE NO. 4,99420803,palasantravel@hotmail.com,,1,26
931,TOURS MAYAN TRADITIONS,6A. AVENIDA NORTE NO. 11,90279390,optoursmaytrad@yahoo.com,www.mayanturismo.com,3,26
932,TRAILS TRAVEL,"CALLE CANDELARIA 5 ""A""",45030226,info@trailstravel.net,www.trailstravel.net,1,26
933,TRAVEL IN GUATE,2 CALLE ORIENTE #11 SAN JUAN DEL OBISPO,60794933,travelinguate01@gmail.com,facebook.com/travelinguate01,1,26
934,TRAVEL MENA AGENCIA DE VIAJES,1 AVENIDA SUR # 4,92216201,travelmena@hotmail.com,,1,26
935,TURISMO DINAMICO,CALLE DE LOS DOLORES NO. 5,22402576,,,1,26
936,TURISMO FACIL,FRACCION B LOTE 13 SAN PEDRO EL ALTO,13691998,info@turismofacilgt.com,www.turismofacil.com,3,26
937,UNIQUE EXPERIENCES TRAVEL SERVICES,CALLEJON LEMUS C-26,49762029,victor.castillo@viaventure.com,,1,26
938,VIAGUATE,4 AVENIDA NORTE 19-E,93346778,hernan@viaguate.com,www.viaguate.com,1,26
939,VIAJE CULTURAL P.L.F.M.,6A. AVENIDA NORTE NO. 43,96816617,viajeculturalplfm@gmail.com,,1,26
940,VIAJES TIVOLI,4A. CALLE ORIENTE # 10 CASA ANTIGUA EL JAULON,12080843,viajes@tivoli.com.gt,www.viajestivoli.com - fb: viajes tivoli,2,26
941,VIAVENTURE GUATEMALA,RESIDENCIALES SAN PEDRO EL PANORAMA 13 A,10215035,"ed,mahoney@viaventure.com",,7,26
942,VOYAGEUR TOURS,6 AVENIDA SUR NO. 12-A,68029047,info@cometoguatemala.com,www.cometoguatemala.com,1,26
943,WICHO Y CHARLIES TOURS,2 CALLE ORIENTE 22,68465336,info@wichoandcharlies.com,wichoandcharlies.com,1,26
944,YELLOW HOUSE,1 CALLE PONIENTE # 24,55302805,distelgt2001@yahoo.com,www.yellowhouse-gt.com,3,26
945,PANORAMA TOURS,"3A. AVENIDA, 7A. CALLE SUR LOTE 17 SENDEROS DEL COMENDADOR",31041593,info@panoramatoursgua.com,www.panoramatoursgua.com,3,37
946,TERRA GUATEMALA,"RUTA NACIONAL (RN-14) EL CUBO CENTER OF. 212 D, ALDEA SAN LORENZO",49309991,contact@terra-guatemala.com,"www.guatemala-voyages.com, www.terra-guatemala.com",7,37
947,TRANSMU,3A CALLE 1-42 Zona 2,95299788,transmu502@gmail.com,,1,37
948,TRAVELTENANGO,3A. AVENIDA A 0-61 Zona 1,99979284,traveltenango@gmail.com,,1,37
949,ART TOURS ANTIGUA GUATEMALA,"MANZANA A, SECTOR 5 LOTE 23 Zona 3 CONDOMINIO LA CUPULA",54732979,arttours@artintheamericas.net,,1,27
950,CARIBBEAN EXPERIENCE,CALLE REAL DE JOCOTENANGO RESIDENCIALES VISTA BELLA NO. 245,40930461,caribbeanexperiencetours@yahoo.com,,3,27
951,CULTURA CORAZON CONSULTING AND TRAVEL,8A. CALLE 1-28 COLONIA LOS LLANOS,49447028,info@iheartculturatravel.com,www.iheartculturatravel.com,1,27
952,CUSCUN,CALLE REAL 86-D Zona 1,85010995,guatemalafood@gmail.com,cuscun.net,1,27
953,ESPIRITU MAYA,CALLE REAL NO. 51 Zona 1,20071438,travelespiritumaya@hotmail.com,fb: espiritu maya,1,27
954,FINCA FILADELFIA TOURS,FINCA FILADELFIA,17145963,kvalenzuela@filadelfiaresort.com,pascu@filadelfiaresort.com,1,27
955,GT SHUTTLES,14 CALLE NO. 3-16 COLONIA LOS LLANOS,55309597,gtshuttles@gmail.com,,1,27
956,GUATEMALA GREAT DESTINATIONS TOUR OPERATOR,"JARDINES DE LA AZOTEA, 1A. CALLE NO.17 Zona 2",17738643,information@guatemalagreatdestinatios.com,,1,27
957,MAS TRAVESIA,6A. CALLE 3-66 COLONIA LOS LLANOS,38224721,info@mastravesia.com,www.mastravesia.com / www.facebook.com/mastravesia,3,27
958,TOMAS TRAVEL,CALLE LA ASUNCION NO. 7,86136427,tomastravelgt@hotmail.com,,1,27
959,TOUR OPERADOR GUATEMALA MAYAN TRIP,CALLE LA GALLERA 1-1 Zona 4,98628336,info@mayantrips.com.gt,www.mayantrip.com.gt,1,27
960,VENTURA MAXIMA FILADELFIA,FINCA FILADELFIA,20560777,info@antiguacanopytours.com,www.antiguacanopytours.com fb: antiguacanopytours,1,27
961,WILD GUATEMALA EXPEDITIONS,CONDOMINIO BELLA VISTA 354,10835895,hsuarez@expeditionsguatemala.com,www.expeditionsguatemala.com,1,27
962,"AGENCIA DE VIAJES GUATEMALA ALTERNATIVE, NATURE AND CULTURE TOURS",NO. 76 COLONIA 1O. DE MAYO,87749395,guatemalaalternativa@yahoo.com,www.guatemalaalternativetour.com,1,28
963,COMPASS TRAVEL,6 CALLE PONIENTE 0-60 Zona 1 CENTRO COMERCIAL MULTIPLAZA EL SAUCE,21078772,jorgemario.cm@outlook.com,,2,33
964,DETUR GUATEMALA,"3RA. CALLE LOTE 9 Zona 2 JARDINES DE SAN LUCAS ""A""",79302895,admin@deturguatemala.com,www.deturguatemala.com,1,33
965,EXPERIENCE GUATEMALA,CAMINO A SAN LUCAS CASA 10 Zona 4 RESIDENCIAL VILLAS DEL CHOACORRAL,87193104,info@xperienceguatemala.com,www.xperienceguatemala.com - fb: xperiencegt - ig: experiencegua,1,33
966,LAX TRAVEL SAN LUCAS,"3 CALLE 4-25 Zona 1 LOCAL 6, C.C. ALUX CENTER",87198621,mjlaxsanlucas@gmail.com,"fb:lax san lucas, ig: lax travel san lucas",3,33
967,ONCA ASESORIA Y SERVICIOS,6A. CALLE LOTE 16 JARDINES DE SAN LUCAS V,46471263,oncadventure@yahoo.com,www.onca.jimdo.com,3,33
968,UN COLAZO,"2A. AV. LOTE 80 JARDINES DE SAN LUCAS, LOS CRISANTEMOS JARDINES DE SAN LUCAS, LOS CRISANTEMOS",96377509,admon.uncolazo@gmail.com,,1,33
969,EDMU GT,"CALLE REAL 3-91 ""B"" Zona 1",96339275,edmugt1@gmail.com,,1,38
970,ETNIAS TURISMO,KM. 31.5 CARRETERA A LA ANTIGUA CASA 7 CONDOMINIO VILLAS DE SAN LUCAS,60139159,info@etniasturismo.com,www.etniasturismo.com,1,34
971,VIAJES Y AVENTURAS AFRICA,"KM 34.4 CARR. A ANTIGUA GUATEMALA CASA 6 COND. JOYA DE STA. LUCIA, SECTOR LAS BOUGAMBILIAS",72161014,viajesyaventurasafrica@gmail.com,viajesyaventurasafrica.com,2,34
972,ADO MAYAN TRAVELS,CARRETERA CHIMALTENANGO KM. 35.5 LOTE 74 GRANJA JUSTA RUFINA,95741249,adomayantravels@gmail.com,adomayantravels.com,1,31
973,AGENCIA DE VIAJES DOMINICANA,1A. AVE. Y 3A. CALLE Zona 4,15595603,viajesdominicana@hotmail.com,,3,30
974,ATIVOS TOURS,LOTIFICACION VISTA LOS VOLCANES LOTE 16,41133811,travel@ativos.one.com,www.ativos-one.com,1,29
975,TRAVEL SOLUTIONS GUATEMALA,"KM. 49.5, CARRETERA INTERAMERICANA 92-0 COLONIA VISTA LOS VOLCANES",68905331,ajayanwar23@gmail.com,,3,29
976,AYUTLA TOURS,"5A. AVENIDA Zona 1 NUEVA TERMINAL DE BUSES, LOCAL 1",30778712,ayutlatour@gmail.com,,3,183
977,AGENCIA DE VIAJES EXTREME TRAVEL GOBA,3A. CALLE 3-35 Zona 4,49732949,estremetravel.goba@gmail.com,,3,193
978,LAX TRAVEL MALACATAN,5 CALLE 4-37 Zona 1,40994330,,,2,181
979,"VIVE LA AVENTURA, AGENCIA DE VIAJES DE TURISMO",5A. CALLE 6-50 Zona 2 CANTON MORAZAN,56500382,vivelaaventuraalomaximo@gmail.com,,1,181
980,AGENCIA DE VIAJES SAB,9A. CALLE 2-00 Zona 1,76197584,viajessab3@yahoo.com,,2,167
981,AGENCIA DE VIAJES TURISTICOS DE OCCIDENTE ATDO,3A AVENIDA D 3-51 Zona 4 CANTON EL MOSQUITO,64682940,atdoccidente@gmail.com,,1,168
982,CANDACUCHEX TOUR,ACCESO 7 1-21 Zona 3 EL MOSQUITO,39353253,candacuchextour@gmail.com,,1,168
983,ECOLOGIA TURISTICA DE GUATEMALA,5A. CALLE 9-38 Zona 1,15884546,edvafu@gmail.com,www.ecotourgt.com facebook:ecotourgt,1,168
984,L-12-TOURS SAN MARCOS,6TA. AVENIDA 8-61 Zona 1,55452177,luisemilio796@hotmail.com,,1,168
985,AGENCIA DE VIAJES VACATIONS TOURS,"CENTRO COMERCIAL GRAN PLAZA, CALLE REAL 2O. NIVEL OFICINA 25",49076599,gerencia@vacationstoursgt.com,www.vacationstours.com,2,73
986,ADRENALINA TOURS PANAJACHEL,3A. AVENIDA 4-87 Zona 2 AVENIDA SANTANDER,45448977,info@adrenalinatours.com,www.adrenalinatours.com,4,95
987,AGENCIA DE TURISMO EL MAYA,CALLE NUEVA CHALET EVA,60074325,elmayacharter@yahoo.com,,3,95
988,AGENCIA DE VIAJES MAYAN PARADISE,PLAYA PUBLICA,69716495,paraisomaya.pana@hotmail.com,,1,95
989,AGENCIA DE VIAJES SANTANDER,"CALLE SANTANDER 1-61, ZONA 2",68272155,santander-travel@hotmail.com,,1,95
990,AGENCIA DE VIAJES Y TURISMO PANAJACHEL,"CALLE PRINCIPAL 0-90, ZONA 2",98662905,,,1,95
991,ATITLAN TRAVEL,"COMERCIALES BUENA VENTURA, CALLE 14 DE FEBRERO 2-81",69795226,melvinuch@hotmail.com,,1,95
992,ATITRANS,AVENIDA SANTANDER,60015894,panajachel@atitrans.com,www.atitrans.com,3,95
993,CASA ALEGRE TOURS,AVENIDA SANTANDER 4-70 Zona 2,75925141,casaalegretours@yahoo.com,www.casaalegretours.com,1,95
994,DESTINOS TURÍSTICOS ATITLÁN,CALLE 14 DE FEBRERO Zona 2,23256580,destinosturisticosatitlan@gmail.com,www.destinosturisticosatitlan.com,1,95
995,ECO TRAVEL TOUR OPERATOR,CALLE MONTERREY 3-55 Zona 2,46328741,ecotravelagencia1@gmail.com,,3,95
996,EMA TOURS AGENCIA DE VIAJES,VIA PRINCIPAL Zona 2,69452891,ematourspana@gmail.com,,1,95
997,ETERNAL SPRING,AVENIDA SANTANDER Zona 2,65339126,eternalspring-reservations@hotmail.com,,1,95
998,EXTREME WORLD TRAVEL AGENCY,AVENIDA SANTANDER Zona 2,76374070,extremeworldtravelagency@hotmail.com,,1,95
999,FABRICA Y SERVICIOS TURISTICOS ATITLAN,COMERCIALES BUENA VENTURA CALLE 14 DE FEBRERO 2-82,20326173,destinosturisticosatitlan@gmail.com,www.destinosturisticosatitlan.com,1,95
1000,GALERIA DE ARTE Y AGENCIA DE VIAJES KATOK ATITLAN,FINAL CALLE SANTANDER,89372506,katokatitlan45@hotmail.com,www.katokatitlan.com,3,95
1001,"KICAB´S TOURS HANDCRAFTS, CULTURE & AVENTURES",CALLE MONTERREY Zona 2,11734575,juankaguia1016@gmail.com,,1,95
1002,KUKULKAN TRAVEL,AVENIDA RANCHO GRANDE Zona 2,13561530,kukulkantravel@hotmail.com,www.travelatitlan.com,3,95
1003,LAX PANAJACHEL,"AVENIDA SANTANDER Zona 2 EDIF. EL PALACIO MAYA 8015 G, 23100",14429564,laxpanajachel@gmail.com,https://lax-travel-panajachel.business.site/,2,95
1004,LAXD´TRAVEL TOURS,0 CALLE 0-22 Zona 1,18814812,info@dtraveltours.com,,2,95
1005,MAGIC TRAVEL,AVENIDA SANTANDER Zona 2,92970164,info@magictravel.com.gt,www.magictravel.com.gt,1,95
1006,MAGIC TRAVEL GT,CALLE PRINCIPAL PB THELMA Zona 2,46222195,magictravelpana@gmail.com,www.magictravel.com.gt,1,95
1007,MARVELUS TRAVEL,AVENIDA SANTANDER ANEXO HOTEL DOS MUNDOS,91617097,mayaguate@gmail.com,www.marvelustravel.com,1,95
1008,NAVIERA SANTA FE ATITLAN,PLAYA PUBLICA FINAL CALLE RANCHO GRANDE,83379971,navierasantafeatitlan@gmail.com,,1,95
1009,NUEVO AMANECER TRAVEL AGENCY,AVENIDA SANTANDER Zona 2,68200473,nuevoamanecertravel@gmail.com,,1,95
1010,ONVISA TRAVEL,15 CALLE FEBRERO Zona 2,51610553,onvisaguatemala@yahoo.com,onvisa en facebook,1,95
1011,SÄQ B´EY,"2A. AVENIDA, 6-17 Zona 2 INSTALACIONES DEL PORTA HOTEL DEL LAGO",47009309,saqbey.atitlan@gmail.com,,1,95
1012,SERVICIOS DE VIAJES TURISTICOS SAMAYA TOURS,CALLEJON CHABOCK Zona 2,65436049,,,1,95
1013,SERVICIOS TURISTICOS AMERICOS,AVE. SANTANDER,27529889,necoshrs@gmail.com,,3,95
1014,SERVICIOS TURISTICOS LAGO AVENTURA,"PANAJACHEL, SOLOLA",13827380,lagoaventura@yahoo.es,,1,95
1015,SERVICIOS TURISTICOS LAGUNA AZUL ATITLAN,CALLE SANTANDER,56576222,st_latitlan@hotmail.com,,1,95
1016,SERVICIOS TURISTICOS LOPEZ,CALLE DEL EMBARCADERO Zona 2,70928265,,,1,95
1017,SERVICIOS TURISTICOS LOS CUCHUMATANES,CALLE DEL FRUTAL Y CALLEJON EL BAMBI Zona 2,53951813,cesarmucun@yahoo.com,,1,95
1018,SERVICIOS TURISTICOS LOS VOLCANES,3A. AVENIDA 5-51 Zona 2,96957619,info@posadadelosvolcanes.com,www.posadadelosvolcanes.com,1,95
1019,SERVICIOS TURISTICOS MARIOS TOURS,CALLE PRINCIPAL,71397384,mariotour@hotmail.com,mariotour@yahoo.com.mx,1,95
1020,SERVICIOS TURISTICOS MARIOS TOURS,CALLE SANTANDER,16466234,mariostour@hotmail.com,,1,95
1021,TIERRA MAYA TRAVEL AGENCY,AVENIDA SANTANDER Zona 2,54977252,tierramaya@hotmail.es,,1,95
1022,TOLIMAN EXCURSIONES,AVENIDA SANTANDER 1 - 77 ZONA 2,28682917,toliexcu@yahoo.com,,1,95
1023,TRANSPORTE TURISTICO MITASFRA,CALLE PRINCIPAL Zona 2,72438710,,www.mitasfra.com,1,95
1024,TRANSPORTES TURISTICOS XOCOMIL TOURS,AVENIDA EMBARCADERO Zona 2,50188962,,,1,95
1025,TRAVEL AGENCY WACHALAL AND TYPICAL SHOP,AVENIDA RANCHO GRANDE Zona 2,50878095,travelagencywachalal@gmail.com,,1,95
1026,TROPICAL TRAVEL ASSOCIATION,"CALLE SANTANDER, 2-25 Zona 2 CENTRO COMERCIAL EL PATIO",50833090,gotoguatemala@gmail.com,www.transportguatemala.com,1,95
1027,UTZ JAY TOURS AND SHUTTLES,CALLE 15 DE FEBRERO Zona 2,63918066,utzjaytours@gmail.com,,1,95
1028,VIAJES Y TOUR EMOCIONANTES,AVENIDA SANTANDER,23447184,emotiontravelpana@hotmail.es,,1,95
1029,VIVA ATITLAN,CALLE SALPORES Zona 3,24057395,gerencia@vivaatitlan.com,www.vivaatitlan.com,1,95
1030,ZONAS TURISTICAS ATITLAN,AVENIDA SANTANDER 4-28 Zona 2,23062209,zonasturisticaspana@yahoo.com,,1,95
1031,VIAJES Y MULTISERVICIOS DELMY,03 AVENIDA 10 Zona 1,79718828,,,1,98
1032,MAYA TULAN TRAVEL,BARRIO 3 CAMINO AL EMBARCADERO,74056249,xajilnet@hotmail.com,,1,101
1033,MAYA TZUTUJIL,BARRIO TRES BARRIO TRES,60042183,mayatzutujil08@hotmail.com,www.mayatravelsanpedro.com,1,101
1034,TRAVEL AGENCY GARCIA,BARRIO 3,19121213,,,1,101
1035,"AGENCIA DE VIAJES ""GUATEMALA SUR MESURE""",06 AVENIDA A 05 B-02 Zona 2,82301095,guatemalasurmesure@gmail.com,,1,103
1036,AGENCIA DE VIAJES BIG-FOOT,4TA. AVENIDA CALLE A 5-46 Zona 2,72245133,,,1,103
1037,AGENCIA DE VIAJES GUATEMAYA,7MA. AVENIDA 2-22 Zona 2,79673544,,,1,103
1038,AGENCIA DE VIAJES Y TRANSPORTES HENDERSON,CALLE TERCERA VIA 4-12 Zona 2,62651602,,,1,103
1039,ATITLAN TRAVEL,8A. CALLE 4-11 Zona 2,48737733,atitlantravel2610@hotmail.es,,1,103
1040,ATITLAN TRAVEL 2,08 CALLE Zona 2,85726416,atitlantravel8@hotmail.com,,1,103
1041,AWESOME TOURS,07 AVENIDA Zona 2 CANTON CHUASANAYI,39515608,venture_batzin@yahoo.es,,1,103
1042,BENJY TOURS,4 CALLE 8-07 Zona 2,82869897,benjymendez03@hotmail.com,,3,103
1043,BENJY TRAVEL,8 AVENIDA 6C-24 Zona 2,98388409,benjymendez03@hotmail.com,,1,103
1044,GET WET ATITLAN TRAVEL AGENCY TOUR OPERATOR,08 CALLE Zona 2,68105508,23rosita@live.com,,1,103
1045,"GUATEMAYA TOURS ""TURISMO SOSTENIBLE""","4A. CALLEJON A, 1-82 Zona 2 CANTON CHUACANTE",43974012,guatemayatour@gmail.com,,1,103
1046,MAYA ATITLAN TRAVEL,8 CALLE Zona 2,87731164,anresmoy33@gmail.com,,1,103
1047,MAYA TRAVEL SAN PEDRO,8 CALLE Zona 2,59617800,rnohemygmendez@gmail.com,fb: maya travel san pedro,1,103
1048,MAYA TZUTUJIL,8A. CALLE Zona 2,63063586,mayatzutujil08@hotmail.com,,1,103
1049,MAYALAND TRAVEL,4A. CALLE A 05-061 Zona 2,17078444,klaritta87@gmail.com,,1,103
1050,MULTISERVICIOS CASA VERDE,8 CALLE Y 4 AVENIDA ESQUINA Zona 2,18596394,leonelcasaverde@hotmail.com,,1,103
1051,NEXWAY TRAVEL,8A. CALLE Zona 2,40758587,gonzalezygonzalezkeily@gmail.com,,1,103
1052,"QUETZAL ADVENTURE, TOUR OPERADOR",6A. CALLE 5 A-61 Zona 2,67695493,yugui30@gmail.com,,1,103
1053,SALVADOR´S TOUR AND TRAVEL AGENCY,6A. CALLE C 05 A-05 Zona 2,91605981,asapalu@hotmail.com,,1,103
1054,SERVICIO TURISTICO JUNIOR NIXON,8A. CALLE 4-64 Zona 2,10375220,jesygonz_33@hotmail.com,,1,103
1055,SERVICIO TURISTICO Y NOVEDADES CHELITA,CANTON CHUASANAHI,43283281,chelita-gc@hotmail.com,,1,103
1056,TONY´S TOUR´S TRAVEL AGENCY,3 AVENIDA 7-89 Zona 2,51598244,,,1,103
1057,TORNADO´S EXCURSIONS,08 CALLE Zona 2,39328917,tzutujilaku@hotmail.com,,1,103
1058,TRAVEL AGENCY GUADALUPE,06 CALLE C 6 A-009 Zona 2,67587408,dominiachavajay@gmail.com,,1,103
1059,TRAVEL AGENCY HELEN,8 CALLE 4-04 Zona 2,87433704,travelagencyhelen@hotmail.com,,1,103
1060,VIA TOUR-TOUR OPERATOR,"6 AVENIDA ""A"" 6-10, Zona 2 CANTON CHUACANTE",88908481,reysa@gmail.com,,1,103
1061,VIAJES TURISTICOS MAYA QUETZAL,1 CALLE 5-43 ZONA 2,19046825,,,1,103
1062,AGENCIA DE VIAJES MAYA KAKCHIQUEL PALOPO,FINAL DE LA CALLE AL LAGO,42761969,mayapalopo@yahoo.com,,1,96
1063,AGENCIA DE VIAJES PALOPO ATITLAN,CALLE PRINCIPAL,47201488,reservaciones-palopo-atitlan@hotmail.com,,3,96
1064,HORIZON GUATEMAYA,CASERIO XEPEC,13113141,info@horizonguatemaya.com,www.horizonguatemaya.com,1,96
1065,INVERSIONES TURISTICAS GUATEMALA,"SECTOR TZANJUYU,",30616318,pedro@tours-atitlan.com,,1,99
1066,TZ´UNU´N ATITLAN TOURS,SECTOR CAMPO DE FUTBOL TZUNUNA,96753182,tzununatitlantours@gmail.com,,1,99
1067,NOVITOURS,"CALLE PRINCIPAL ALDEA EL NOVIERO, CANTON CHUCHEXIC",45981950,novitours@hotmail.com, novitours@yahoo.com,1,89
1068,JEKOP - MDZ,CALLE PRINCIPAL CANTON TZANJUYU,64461340,,,1,104
1069,AGENCIA DE VIAJES LOVE TOURS,CALZADA VENANCIO BARRIOS Zona 2,15538231,lovetours22@gmail.com,,1,86
1070,AGENCIA DE VIAJES TURISTICOS TITO,D A 80 Zona 2 BARRIO SAN BARTOLO,16270059,lopezfavio@yahoo.com.ar,,1,86
1071,GUA TURS,15 CALLE 3-30 Zona 1,51574688,guaturs@,,1,86
1072,AGENCIA DE VIAJES JENY´S TRAVEL,7A. AVENIDA 7-00 Zona 1,46033064,jenireyesm@hotmail.com,,2,137
1073,AGENCIA DE VIAJES SAB,1A. AVENIDA 1-16 Zona 2 COLONIA ACEITUNO,22699974,viajessab3@yahoo.com,,2,137
1074,FANNY´S,3A. AVENIDA 5-15 Zona 1 PLAZA YARETSY,46643470,hsolorzano@fannystours.com,www.fannystours.com,2,137
1075,VIAJES SAB,"COMERCIAL SAN BARTOLOMÉ, 7A. CALLE 1-57, ZONA 2",25295397,,,2,137
1076,VISA TRAVEL MAZATE,CENTRO COMERCIAL PASEO CARNAVAL,15169031,mazate@agenciavisatravel.com,,2,137
1077,"GUATEMAGIC CSS, CENTRO DE SERVICIOS Y SOLUCIONES EMPRESARIALES Y TURISTICAS","CANTON CHIGUASTE, LOTIFICACION MIRALBOSQUE 2",10579123,guatemagictour@gmail.com,www.guatemagictourcss.blogspot.com,1,144
1078,AGENCIA DE VIAJES MAZAT TOURS GRUPO GV,3A. CALLE 3-70 Zona 1,98643204,mazattours@gmail.com,grupogv@hotmail.com,3,153
1079,OPERADORA DE TURISMO VASQUEZ,"CASERIO CHOCANAC, ALDEA VASQUEZ",14540927,,,1,105
1080,AVIMA,BARRIO EL CENTRO,65748117,gerencia@avimatravel.com,fb: avimatravel,2,298
1081,LAX TRAVEL GUALAN,3A. AV 02A-22 Zona 1,43697780,,,2,298
1082,"AGENCIA DE VIAJES ""TRAS LAS HUELLAS DE JESUS""",ALDEA LA PEPESCA,48599550,bonillaedgar354@gmail.com,,2,297
1083,GIRA ZACAPA,BARRIO EL LLANO A UN COSTADO DE TIENDA LA BENDICION,97606782,ggirazacapa@gmail.com,www.giragt.com,2,297
1084,AGENCIA DE TURISMO LUCKY,LOTE 10 COLONIA SAN JOSE LAS FLORES,51899537,carmenlucrecia2010@hotmail.com,,1,295
